日期,资金,企业代号,信誉评级,是否违约
916,237937386.41999993,E9,A,否
917,239506857.51999992,E9,A,否
918,239562134.63999993,E9,A,否
919,239502688.94999993,E9,A,否
920,239497092.94999993,E9,A,否
921,239473261.50999993,E9,A,否
922,239473031.50999993,E9,A,否
923,239517178.10999998,E9,A,否
924,239516318.13,E9,A,否
925,239571339.62,E9,A,否
926,239568309.62,E9,A,否
927,239557551.17000002,E9,A,否
928,239556497.86,E9,A,否
929,239556265.79000002,E9,A,否
930,239556181.79000002,E9,A,否
931,239549332.79000002,E9,A,否
932,239547760.79000002,E9,A,否
933,239545152.36,E9,A,否
934,239561890.86,E9,A,否
935,239644660.28,E9,A,否
936,239644151.28,E9,A,否
937,239642927.78,E9,A,否
938,242391609.90999988,E9,A,否
939,243042522.56999984,E9,A,否
940,243037588.56999984,E9,A,否
941,242991399.57999983,E9,A,否
942,242986428.57999983,E9,A,否
943,242891714.01999983,E9,A,否
944,242889790.01999983,E9,A,否
945,242881819.01999983,E9,A,否
946,242877646.01999983,E9,A,否
947,243924537.83999982,E9,A,否
948,246478956.9099998,E9,A,否
949,246477990.50999978,E9,A,否
950,246477770.50999978,E9,A,否
951,246477121.00999978,E9,A,否
952,246475958.00999978,E9,A,否
953,246432475.60999978,E9,A,否
954,245520702.67999983,E9,A,否
955,245520250.27999982,E9,A,否
956,245519250.27999982,E9,A,否
957,245519074.87999982,E9,A,否
958,245518553.2299998,E9,A,否
959,245578139.1699998,E9,A,否
960,245661874.18999982,E9,A,否
961,245661226.18999982,E9,A,否
962,245839223.60999984,E9,A,否
964,245836980.60999984,E9,A,否
965,245835947.60999984,E9,A,否
966,245834977.79999983,E9,A,否
967,245967268.81999987,E9,A,否
968,247239467.31999984,E9,A,否
969,249280412.07999986,E9,A,否
970,249837629.81999984,E9,A,否
971,249836388.81999984,E9,A,否
972,249833909.81999984,E9,A,否
973,249782491.11999986,E9,A,否
974,249678787.02999985,E9,A,否
975,249722344.78999984,E9,A,否
976,249718249.98999983,E9,A,否
977,249716033.71999982,E9,A,否
978,249715156.21999982,E9,A,否
979,250162118.12999982,E9,A,否
980,253530479.20999983,E9,A,否
981,253652908.05999982,E9,A,否
982,253632946.3199998,E9,A,否
983,253631450.3199998,E9,A,否
984,253630388.5199998,E9,A,否
985,253628668.5199998,E9,A,否
986,253701213.3099998,E9,A,否
987,253674092.1099998,E9,A,否
988,253772756.8999998,E9,A,否
989,253770748.1299998,E9,A,否
990,253858839.35999978,E9,A,否
992,253857986.3499998,E9,A,否
993,253856059.8499998,E9,A,否
994,253855493.19999978,E9,A,否
995,253937058.0999998,E9,A,否
996,253933198.0999998,E9,A,否
997,253926269.58999977,E9,A,否
998,253926069.58999977,E9,A,否
999,255544630.17999977,E9,A,否
1000,258191914.7699997,E9,A,否
1001,258191246.7699997,E9,A,否
1003,258190766.7699997,E9,A,否
1004,258190288.7699997,E9,A,否
1005,258189668.7699997,E9,A,否
1006,258188139.7699997,E9,A,否
1007,258187840.7699997,E9,A,否
1008,260699842.47999975,E9,A,否
1009,261860148.66999978,E9,A,否
1010,262466864.20999977,E9,A,否
1011,262595502.07999974,E9,A,否
1012,262590604.47999975,E9,A,否
1013,262553834.46999976,E9,A,否
1014,262493709.32999977,E9,A,否
1015,262487434.32999977,E9,A,否
1016,262484563.32999977,E9,A,否
1017,262480983.32999977,E9,A,否
1018,262413248.50999978,E9,A,否
1019,262412886.50999978,E9,A,否
1020,262412428.50999978,E9,A,否
1021,262396438.5899998,E9,A,否
1022,262532777.2399998,E9,A,否
1023,262801218.96999976,E9,A,否
1024,262918832.06999975,E9,A,否
1025,262914955.88999975,E9,A,否
1026,262914665.88999975,E9,A,否
1027,262914475.88999975,E9,A,否
1028,263013243.55999973,E9,A,否
1029,263004169.85999975,E9,A,否
1030,264629859.01999974,E9,A,否
1031,266072618.07999972,E9,A,否
1032,266072122.07999972,E9,A,否
1033,266068888.07999972,E9,A,否
1034,266068567.07999972,E9,A,否
1035,266067869.07999972,E9,A,否
1036,265986069.3199997,E9,A,否
1037,265983195.30999967,E9,A,否
1038,268220141.80999973,E9,A,否
1039,268549029.44999975,E9,A,否
1040,268547349.1799997,E9,A,否
1041,268545979.4899997,E9,A,否
1042,268545522.46999973,E9,A,否
1043,268545136.46999973,E9,A,否
1044,268750891.1899997,E9,A,否
1045,268744098.6199997,E9,A,否
1046,268741563.1199997,E9,A,否
1047,268737580.1199997,E9,A,否
1048,268736063.1199997,E9,A,否
1049,268810570.78999966,E9,A,否
1050,268809801.8899996,E9,A,否
1051,270717189.4199997,E9,A,否
1052,272454053.8799997,E9,A,否
1053,272451677.8799997,E9,A,否
1054,272428552.7799997,E9,A,否
1055,272426003.7799997,E9,A,否
1056,272458983.90999967,E9,A,否
1057,272462462.03999966,E9,A,否
1058,272459658.03999966,E9,A,否
1060,274171286.96999955,E9,A,否
1061,275554306.32999945,E9,A,否
1062,275553473.32999945,E9,A,否
1063,275552473.32999945,E9,A,否
1064,275547042.32999945,E9,A,否
1065,275406057.43999946,E9,A,否
1066,275385113.43999946,E9,A,否
1067,277594006.2099996,E9,A,否
1068,277590912.2099996,E9,A,否
1069,277587761.2099996,E9,A,否
1070,278765969.2399997,E9,A,否
1071,278762859.2399997,E9,A,否
1072,279166768.8299997,E9,A,否
1073,279108997.0099997,E9,A,否
1074,278841608.54999965,E9,A,否
1075,278840884.54999965,E9,A,否
1076,278840744.54999965,E9,A,否
1077,278901259.11999965,E9,A,否
1078,278884755.11999965,E9,A,否
1079,278880778.3999996,E9,A,否
1080,278877698.3999996,E9,A,否
1081,279036279.29999965,E9,A,否
1084,279150902.5699997,E9,A,否
1085,279145822.5699997,E9,A,否
1086,279122021.7299997,E9,A,否
1087,279121781.7299997,E9,A,否
1088,279086424.8799997,E9,A,否
1089,279085881.8799997,E9,A,否
1091,280843276.9699997,E9,A,否
1092,282112959.29999965,E9,A,否
1093,282112019.49999964,E9,A,否
1094,282105098.1499996,E9,A,否
1095,282012927.4399996,E9,A,否
1097,281826660.7299996,E9,A,否
1098,281826293.9299996,E9,A,否
1099,281819168.7299996,E9,A,否
1100,282775947.3699996,E9,A,否
1101,282757354.3199996,E9,A,否
1102,282786202.13999957,E9,A,否
1103,282781447.84999955,E9,A,否
1104,282779864.84999955,E9,A,否
1105,283265692.33999944,E9,A,否
1106,287576540.2599996,E9,A,否
1107,288272612.78999954,E9,A,否
1108,290140907.8899996,E9,A,否
1109,293048455.5999998,E9,A,否
1110,293035510.8999998,E9,A,否
1111,295390418.33,E9,A,否
1112,297189136.9599999,E9,A,否
1114,297350956.6799998,E9,A,否
1115,297350585.6799998,E9,A,否
1118,297350385.6799998,E9,A,否
1119,297350059.0799998,E9,A,否
1123,297349733.0799998,E9,A,否
1124,297349543.0799998,E9,A,否
1127,297349221.0799998,E9,A,否
1135,297347121.0799998,E9,A,否
1136,297175726.5199998,E9,A,否
1138,297071443.8399998,E9,A,否
1140,300439659.71999985,E9,A,否
1141,302479854.5299999,E9,A,否
1143,302479710.5299999,E9,A,否
1144,302771814.61999995,E9,A,否
0,97087.38,E10,B,否
13,485436.89,E10,B,否
16,5782213.610000001,E10,B,否
17,12259211.789999997,E10,B,否
21,14385425.389999997,E10,B,否
29,14477658.389999997,E10,B,否
35,15570617.619999995,E10,B,否
45,16706539.949999996,E10,B,否
48,17677413.739999995,E10,B,否
59,19397505.71999999,E10,B,否
65,25222748.459999986,E10,B,否
66,25415723.219999988,E10,B,否
68,30522519.349999983,E10,B,否
71,49339638.73999997,E10,B,否
72,51281386.31999997,E10,B,否
73,63460778.86999996,E10,B,否
76,71372164.31999998,E10,B,否
77,75469251.71,E10,B,否
78,85898413.18000007,E10,B,否
79,95453953.38000011,E10,B,否
80,103046186.41000015,E10,B,否
81,103919972.82000014,E10,B,否
82,104890846.61000015,E10,B,否
83,112657836.9300002,E10,B,否
84,113968516.5500002,E10,B,否
107,113964568.5500002,E10,B,否
132,113964018.5500002,E10,B,否
139,113914418.5500002,E10,B,否
143,114421268.18000022,E10,B,否
162,114416023.18000022,E10,B,否
169,114386023.18000022,E10,B,否
177,114444275.61000022,E10,B,否
178,114501830.04000023,E10,B,否
185,114501500.04000023,E10,B,否
188,117472733.96000025,E10,B,否
199,117647491.24000025,E10,B,否
213,120288138.55000025,E10,B,否
217,120288128.55000025,E10,B,否
223,120695895.54000024,E10,B,否
225,120928905.25000024,E10,B,否
227,121350329.72000024,E10,B,否
230,121350127.72000024,E10,B,否
231,121332245.32000023,E10,B,否
234,123468167.66000025,E10,B,否
235,123466115.66000025,E10,B,否
236,123444071.66000025,E10,B,否
239,123582888.16000025,E10,B,否
240,123581743.16000025,E10,B,否
242,123581593.16000025,E10,B,否
243,123581207.16000025,E10,B,否
244,123577507.16000025,E10,B,否
245,123574548.16000025,E10,B,否
246,123573049.16000025,E10,B,否
248,123572806.16000025,E10,B,否
249,123568043.16000025,E10,B,否
250,123563159.16000025,E10,B,否
251,123562159.16000025,E10,B,否
252,123560474.16000025,E10,B,否
254,123559178.34000026,E10,B,否
255,123760480.53000025,E10,B,否
256,123760331.53000025,E10,B,否
257,123760016.53000025,E10,B,否
258,123759676.53000025,E10,B,否
259,123759286.53000025,E10,B,否
260,123748774.51000026,E10,B,否
261,124957521.45000026,E10,B,否
262,125341751.96000026,E10,B,否
264,125340528.96000026,E10,B,否
265,125690043.52000026,E10,B,否
266,126562700.32000028,E10,B,否
267,126562020.32000028,E10,B,否
268,126558037.92000027,E10,B,否
269,126557427.92000027,E10,B,否
270,126556374.92000027,E10,B,否
272,126550138.59000027,E10,B,否
273,126532981.04000027,E10,B,否
275,127491074.34000027,E10,B,否
276,127487504.34000027,E10,B,否
277,127487039.34000027,E10,B,否
278,127486201.34000027,E10,B,否
279,127484538.34000027,E10,B,否
280,127483503.34000027,E10,B,否
281,127482446.34000027,E10,B,否
282,128513402.25000028,E10,B,否
286,128513018.25000028,E10,B,否
287,128743546.64000028,E10,B,否
290,128909905.25000028,E10,B,否
291,128909747.25000028,E10,B,否
292,128908929.25000028,E10,B,否
293,129200191.38000028,E10,B,否
294,129365072.94000028,E10,B,否
295,131203419.84000029,E10,B,否
296,131202570.84000029,E10,B,否
297,133953430.61000028,E10,B,否
298,133951719.61000028,E10,B,否
299,133948326.61000028,E10,B,否
300,135754151.85000026,E10,B,否
301,135753566.85000026,E10,B,否
302,135750628.85000026,E10,B,否
303,135747947.85000026,E10,B,否
304,138560059.16000023,E10,B,否
305,138559087.16000023,E10,B,否
306,138558656.16000023,E10,B,否
307,138558118.16000023,E10,B,否
308,138554635.16000023,E10,B,否
309,138553555.76000023,E10,B,否
310,139654331.50000024,E10,B,否
311,139653678.10000023,E10,B,否
312,139620119.10000026,E10,B,否
313,139619397.10000026,E10,B,否
314,139610423.14000025,E10,B,否
315,139782043.42000026,E10,B,否
316,139761463.42000026,E10,B,否
317,139761193.42000026,E10,B,否
318,139760258.42000026,E10,B,否
319,139759931.42000026,E10,B,否
320,139752686.92000026,E10,B,否
321,140227411.51000026,E10,B,否
322,140258075.67000026,E10,B,否
323,140398505.48000026,E10,B,否
324,140389339.48000026,E10,B,否
325,141706400.56000024,E10,B,否
326,141703188.56000024,E10,B,否
327,141681363.56000024,E10,B,否
328,143046872.07000023,E10,B,否
329,143045102.07000023,E10,B,否
330,143038163.07000023,E10,B,否
331,143037597.17000023,E10,B,否
332,143024334.3400002,E10,B,否
334,143023316.3400002,E10,B,否
335,143023076.3400002,E10,B,否
337,143022706.3400002,E10,B,否
338,143022058.3400002,E10,B,否
339,143021274.3400002,E10,B,否
340,143019174.3400002,E10,B,否
341,143018806.3400002,E10,B,否
342,143008133.3400002,E10,B,否
343,143784416.0400002,E10,B,否
344,143779372.5400002,E10,B,否
345,144847992.1600002,E10,B,否
346,144840820.1600002,E10,B,否
347,144834087.1600002,E10,B,否
348,144827298.1600002,E10,B,否
349,144826800.1600002,E10,B,否
350,144826632.1600002,E10,B,否
351,144821032.1600002,E10,B,否
352,144816370.1600002,E10,B,否
353,145407698.1700002,E10,B,否
355,145407323.1700002,E10,B,否
356,145997517.9200002,E10,B,否
357,145995079.9200002,E10,B,否
358,145992512.9100002,E10,B,否
359,146959331.7000002,E10,B,否
360,146952812.7000002,E10,B,否
361,146942813.7000002,E10,B,否
362,146930098.81000018,E10,B,否
363,146929441.81000018,E10,B,否
364,146923823.1100002,E10,B,否
365,146921728.1100002,E10,B,否
366,146919826.1100002,E10,B,否
367,151058641.19000015,E10,B,否
368,151057605.19000015,E10,B,否
369,151051453.19000015,E10,B,否
370,151121308.34000015,E10,B,否
372,151114653.94000015,E10,B,否
373,151667673.47000015,E10,B,否
374,151667473.47000015,E10,B,否
375,151667315.47000015,E10,B,否
376,151664108.24000016,E10,B,否
377,152254885.94000015,E10,B,否
378,152253848.94000015,E10,B,否
379,152249448.94000015,E10,B,否
380,152248848.94000015,E10,B,否
381,152484980.94000015,E10,B,否
382,152464680.94000015,E10,B,否
383,152463391.94000015,E10,B,否
384,152698041.94000015,E10,B,否
385,152988254.08000013,E10,B,否
386,153185035.65000013,E10,B,否
387,153182797.65000013,E10,B,否
388,153162967.65000013,E10,B,否
389,153162129.65000013,E10,B,否
390,153161173.30000013,E10,B,否
391,153130467.30000013,E10,B,否
392,153129679.30000013,E10,B,否
394,153125638.3200001,E10,B,否
395,153124040.3200001,E10,B,否
396,153123690.3200001,E10,B,否
398,153122875.3200001,E10,B,否
399,154577468.0000001,E10,B,否
400,156195253.0300001,E10,B,否
401,156777777.3000001,E10,B,否
402,156776807.3000001,E10,B,否
403,156775907.3000001,E10,B,否
404,156773061.3000001,E10,B,否
405,156772503.3500001,E10,B,否
406,156770918.3500001,E10,B,否
407,156768472.3500001,E10,B,否
408,157012126.94000012,E10,B,否
409,157003526.94000012,E10,B,否
410,157003016.94000012,E10,B,否
411,157001976.94000012,E10,B,否
412,157000021.94000012,E10,B,否
413,156999001.94000012,E10,B,否
414,156998732.94000012,E10,B,否
415,156998588.94000012,E10,B,否
416,156974308.94000012,E10,B,否
417,156967089.94000012,E10,B,否
418,156965300.94000012,E10,B,否
419,156949016.94000012,E10,B,否
420,156939698.94000012,E10,B,否
421,156939552.94000012,E10,B,否
422,156937702.94000012,E10,B,否
423,156936133.94000012,E10,B,否
424,156935226.94000012,E10,B,否
425,156934943.94000012,E10,B,否
426,156934148.94000012,E10,B,否
427,158681368.7600001,E10,B,否
428,166989034.23000005,E10,B,否
429,170896881.37000003,E10,B,否
430,170887991.37000003,E10,B,否
431,170887100.37000003,E10,B,否
432,170886060.37000003,E10,B,否
433,170995251.12000003,E10,B,否
434,170994921.12000003,E10,B,否
435,171424011.87000003,E10,B,否
436,171420842.87000003,E10,B,否
437,171419182.87000003,E10,B,否
438,171418918.87000003,E10,B,否
439,171418578.87000003,E10,B,否
440,175287706.15000004,E10,B,否
442,175284624.15000004,E10,B,否
443,176191194.94000006,E10,B,否
444,176533385.62000006,E10,B,否
445,176532130.62000006,E10,B,否
446,176531173.62000006,E10,B,否
447,176530837.62000006,E10,B,否
448,177325480.39000008,E10,B,否
449,177325017.39000008,E10,B,否
450,177847519.06000006,E10,B,否
451,177847371.06000006,E10,B,否
452,179633166.83000004,E10,B,否
453,179632866.83000004,E10,B,否
454,181759109.98000002,E10,B,否
455,184233749.33999997,E10,B,否
456,184719186.22999996,E10,B,否
457,187471304.40999994,E10,B,否
458,188612768.06999993,E10,B,否
459,188611440.06999993,E10,B,否
460,188608703.06999993,E10,B,否
461,194738984.6299999,E10,B,否
462,195699251.42999992,E10,B,否
463,195696272.12999994,E10,B,否
464,196595219.91999993,E10,B,否
465,198516717.23999992,E10,B,否
466,198509891.4999999,E10,B,否
467,202169667.4199999,E10,B,否
468,202169213.4199999,E10,B,否
469,202167581.4199999,E10,B,否
470,202166136.4199999,E10,B,否
474,202165873.2699999,E10,B,否
477,202165653.2699999,E10,B,否
478,202165143.2699999,E10,B,否
479,202164981.2699999,E10,B,否
480,202164713.2699999,E10,B,否
481,202161163.2699999,E10,B,否
482,202313390.80999988,E10,B,否
483,202312649.80999988,E10,B,否
484,202310929.80999988,E10,B,否
485,202295047.15999988,E10,B,否
486,202294507.15999988,E10,B,否
487,202277879.82999986,E10,B,否
488,202276321.82999986,E10,B,否
489,202270412.90999988,E10,B,否
490,202261383.23999983,E10,B,否
491,202260085.23999983,E10,B,否
492,202257758.23999983,E10,B,否
493,202255578.23999983,E10,B,否
494,202249662.23999983,E10,B,否
495,202248185.35999984,E10,B,否
496,202190166.76999983,E10,B,否
497,203069480.91999984,E10,B,否
498,203062794.91999984,E10,B,否
499,203054258.91999984,E10,B,否
500,203393949.74999985,E10,B,否
501,203393178.48999983,E10,B,否
502,203391681.28999984,E10,B,否
503,203383850.25999984,E10,B,否
504,203383206.25999984,E10,B,否
505,203518330.58999985,E10,B,否
506,203514572.58999985,E10,B,否
507,203510457.93999985,E10,B,否
508,203508146.43999985,E10,B,否
509,203505591.43999985,E10,B,否
510,203505323.43999985,E10,B,否
511,203502608.35999984,E10,B,否
512,203499145.89999983,E10,B,否
513,203492741.89999983,E10,B,否
515,203481558.14999983,E10,B,否
516,203476819.13999984,E10,B,否
517,203475410.04999983,E10,B,否
518,203471759.13999984,E10,B,否
519,203465821.13999984,E10,B,否
520,203463749.63999984,E10,B,否
521,203461465.63999984,E10,B,否
522,203461256.63999984,E10,B,否
523,203458166.63999984,E10,B,否
524,203455552.63999984,E10,B,否
525,203496719.92999986,E10,B,否
526,203491235.92999986,E10,B,否
527,203490559.92999986,E10,B,否
528,203488766.92999986,E10,B,否
529,203472891.12999985,E10,B,否
530,203472485.12999985,E10,B,否
531,203468515.02999985,E10,B,否
532,203466520.02999985,E10,B,否
533,203463522.02999985,E10,B,否
534,203457691.02999985,E10,B,否
535,203456053.74999985,E10,B,否
536,203451736.74999985,E10,B,否
537,203449694.74999985,E10,B,否
538,203446087.14999986,E10,B,否
539,203442231.96999988,E10,B,否
540,203439848.96999988,E10,B,否
541,203437630.5199999,E10,B,否
542,203436240.9199999,E10,B,否
543,203435680.9199999,E10,B,否
544,203435000.9199999,E10,B,否
545,203433927.9199999,E10,B,否
546,203432803.9199999,E10,B,否
547,204166557.73999992,E10,B,否
548,204155714.20999992,E10,B,否
549,204739746.22999993,E10,B,否
550,204736181.17999992,E10,B,否
551,204733641.17999992,E10,B,否
552,204723372.0899999,E10,B,否
553,204709569.4399999,E10,B,否
554,204709069.4399999,E10,B,否
555,205193205.21999988,E10,B,否
556,205175832.21999988,E10,B,否
557,205173620.21999988,E10,B,否
558,205133923.21999988,E10,B,否
559,205039245.09999987,E10,B,否
560,205032487.09999987,E10,B,否
561,205021346.09999987,E10,B,否
562,205016284.09999987,E10,B,否
563,205967254.43999988,E10,B,否
564,205965290.43999988,E10,B,否
565,205960563.43999988,E10,B,否
566,205960328.43999988,E10,B,否
567,205959407.69999987,E10,B,否
568,205956493.09999987,E10,B,否
569,206604353.4599999,E10,B,否
570,206603684.4599999,E10,B,否
571,206603069.34999987,E10,B,否
572,206584704.62999985,E10,B,否
573,206583357.62999985,E10,B,否
574,206582453.75999984,E10,B,否
575,206556918.75999984,E10,B,否
576,206553936.95999983,E10,B,否
577,207195649.41999984,E10,B,否
578,207195649.41999984,E10,B,否
579,207194740.39999983,E10,B,否
580,207083556.34999985,E10,B,否
581,207558737.50999984,E10,B,否
582,207550414.77999985,E10,B,否
583,207544320.17999983,E10,B,否
584,207533171.17999983,E10,B,否
585,207521897.17999983,E10,B,否
586,207521697.17999983,E10,B,否
587,207517759.17999983,E10,B,否
588,207517295.17999983,E10,B,否
589,207430217.09999982,E10,B,否
590,207341572.49999982,E10,B,否
591,207340476.49999982,E10,B,否
592,207301537.49999982,E10,B,否
593,207299189.49999982,E10,B,否
594,207296028.6799998,E10,B,否
595,207293271.6799998,E10,B,否
596,207292302.8099998,E10,B,否
597,207631149.35999978,E10,B,否
598,208031442.94999978,E10,B,否
599,208029932.94999978,E10,B,否
600,208029311.94999978,E10,B,否
601,208026371.94999978,E10,B,否
602,208025708.94999978,E10,B,否
603,208020278.94999978,E10,B,否
604,208018996.69999978,E10,B,否
605,208018796.69999978,E10,B,否
606,208008392.69999978,E10,B,否
607,208005418.69999978,E10,B,否
609,208003868.69999978,E10,B,否
610,207788138.37999982,E10,B,否
